"COU","Country","STAT_DIV_TAX","Overall statutory tax rates on dividend income","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","DIST_PROFIT","Distributed profit","2000","2000","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2001","2001","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2002","2002","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2003","2003","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2004","2004","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2005","2005","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2006","2006","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2007","2007","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2008","2008","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2009","2009","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2010","2010","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2011","2011","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2012","2012","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2013","2013","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2014","2014","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2015","2015","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2016","2016","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2017","2017","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2018","2018","PC","Percentage","0","Units",,,100,,
"POL","Poland","DIST_PROFIT","Distributed profit","2019","2019","PC","Percentage","0","Units",,,100,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2000","2000","PC","Percentage","0","Units",,,149.3,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2001","2001","PC","Percentage","0","Units",,,149.3,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2002","2002","PC","Percentage","0","Units",,,149.3,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2003","2003","PC","Percentage","0","Units",,,149.3,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2004","2004","PC","Percentage","0","Units",,,149.3,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2005","2005","PC","Percentage","0","Units",,,149.3,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2006","2006","PC","Percentage","0","Units",,,149.3,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2007","2007","PC","Percentage","0","Units",,,149.3,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2008","2008","PC","Percentage","0","Units",,,142.857143,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2009","2009","PC","Percentage","0","Units",,,142.857143,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2010","2010","PC","Percentage","0","Units",,,142.857143,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2011","2011","PC","Percentage","0","Units",,,138.888889,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2012","2012","PC","Percentage","0","Units",,,138.888889,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2013","2013","PC","Percentage","0","Units",,,138.888889,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2014","2014","PC","Percentage","0","Units",,,138.888889,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2015","2015","PC","Percentage","0","Units",,,138.888889,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2016","2016","PC","Percentage","0","Units",,,138.888889,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2017","2017","PC","Percentage","0","Units",,,138.888889,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2018","2018","PC","Percentage","0","Units",,,138.888889,,
"NZL","New Zealand","GROSS_UP_DIV","Grossed up dividend","2019","2019","PC","Percentage","0","Units",,,138.888889,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2000","2000","PC","Percentage","0","Units",,,45.945946,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2001","2001","PC","Percentage","0","Units",,,50.083195,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2002","2002","PC","Percentage","0","Units",,,50.083195,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2003","2003","PC","Percentage","0","Units",,,50.083195,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2004","2004","PC","Percentage","0","Units",,,50.083195,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2005","2005","PC","Percentage","0","Units",,,52.510176,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2006","2006","PC","Percentage","0","Units",,,52.510176,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2007","2007","PC","Percentage","0","Units",,,56.331878,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2008","2008","PC","Percentage","0","Units",,,57.446809,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2009","2009","PC","Percentage","0","Units",,,57.446809,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2010","2010","PC","Percentage","0","Units",,,55.752212,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2011","2011","PC","Percentage","0","Units",,,55.752212,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2012","2012","PC","Percentage","0","Units",,,55.752212,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2013","2013","PC","Percentage","0","Units",,,55.752212,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2014","2014","PC","Percentage","0","Units",,,56.41345,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2015","2015","PC","Percentage","0","Units",,,57.756606,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2016","2016","PC","Percentage","0","Units",,,59.82469,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2017","2017","PC","Percentage","0","Units",,,59.82469,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2018","2018","PC","Percentage","0","Units",,,59.82469,,
"DNK","Denmark","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2019","2019","PC","Percentage","0","Units",,,59.82469,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2000","2000","PC","Percentage","0","Units",,,142.857143,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2001","2001","PC","Percentage","0","Units",,,142.857143,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2002","2002","PC","Percentage","0","Units",,,121.95122,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2003","2003","PC","Percentage","0","Units",,,121.95122,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2004","2004","PC","Percentage","0","Units",,,121.95122,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2005","2005","PC","Percentage","0","Units",,,121.95122,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2006","2006","PC","Percentage","0","Units",,,121.95122,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2007","2007","PC","Percentage","0","Units",,,121.95122,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2008","2008","PC","Percentage","0","Units",,,117.647059,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2009","2009","PC","Percentage","0","Units",,,117.647059,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2010","2010","PC","Percentage","0","Units",,,121.95122,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2011","2011","PC","Percentage","0","Units",,,125,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2012","2012","PC","Percentage","0","Units",,,125,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2013","2013","PC","Percentage","0","Units",,,125,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2014","2014","PC","Percentage","0","Units",,,125,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2015","2015","PC","Percentage","0","Units",,,125,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2016","2016","PC","Percentage","0","Units",,,125,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2017","2017","PC","Percentage","0","Units",,,125,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2018","2018","PC","Percentage","0","Units",,,125,,
"ISL","Iceland","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2019","2019","PC","Percentage","0","Units",,,125,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2000","2000","PC","Percentage","0","Units",,,30.8,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2001","2001","PC","Percentage","0","Units",,,30.8,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2002","2002","PC","Percentage","0","Units",,,29.7,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2003","2003","PC","Percentage","0","Units",,,29.7,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2004","2004","PC","Percentage","0","Units",,,29.7,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2005","2005","PC","Percentage","0","Units",,,27.5,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2006","2006","PC","Percentage","0","Units",,,27.5,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2007","2007","PC","Percentage","0","Units",,,27.5,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2008","2008","PC","Percentage","0","Units",,,27.5,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2009","2009","PC","Percentage","0","Units",,,24.2,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2010","2010","PC","Percentage","0","Units",,,24.2,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2011","2011","PC","Percentage","0","Units",,,24.2,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2012","2012","PC","Percentage","0","Units",,,24.2,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2013","2013","PC","Percentage","0","Units",,,24.2,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2014","2014","PC","Percentage","0","Units",,,24.2,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2015","2015","PC","Percentage","0","Units",,,24.2,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2016","2016","PC","Percentage","0","Units",,,24.2,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2017","2017","PC","Percentage","0","Units",,,24.2,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2018","2018","PC","Percentage","0","Units",,,27.5,,
"KOR","Korea","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2019","2019","PC","Percentage","0","Units",,,27.5,,
"KOR","Korea","IMPU_RATE","Imputation rate","2001","2001","PC","Percentage","0","Units",,,15.966387,,
"KOR","Korea","IMPU_RATE","Imputation rate","2002","2002","PC","Percentage","0","Units",,,15.966387,,
"KOR","Korea","IMPU_RATE","Imputation rate","2003","2003","PC","Percentage","0","Units",,,15.966387,,
"KOR","Korea","IMPU_RATE","Imputation rate","2004","2004","PC","Percentage","0","Units",,,15.966387,,
"KOR","Korea","IMPU_RATE","Imputation rate","2005","2005","PC","Percentage","0","Units",,,13.043478,,
"KOR","Korea","IMPU_RATE","Imputation rate","2006","2006","PC","Percentage","0","Units",,,13.043478,,
"KOR","Korea","IMPU_RATE","Imputation rate","2007","2007","PC","Percentage","0","Units",,,13.043478,,
"KOR","Korea","IMPU_RATE","Imputation rate","2008","2008","PC","Percentage","0","Units",,,13.043478,,
"KOR","Korea","IMPU_RATE","Imputation rate","2009","2009","PC","Percentage","0","Units",,,13.043478,,
"KOR","Korea","IMPU_RATE","Imputation rate","2010","2010","PC","Percentage","0","Units",,,10.714286,,
"KOR","Korea","IMPU_RATE","Imputation rate","2011","2011","PC","Percentage","0","Units",,,10.714286,,
"KOR","Korea","IMPU_RATE","Imputation rate","2012","2012","PC","Percentage","0","Units",,,9.90991,,
"KOR","Korea","IMPU_RATE","Imputation rate","2013","2013","PC","Percentage","0","Units",,,9.90991,,
"KOR","Korea","IMPU_RATE","Imputation rate","2014","2014","PC","Percentage","0","Units",,,9.90991,,
"KOR","Korea","IMPU_RATE","Imputation rate","2015","2015","PC","Percentage","0","Units",,,9.90991,,
"KOR","Korea","IMPU_RATE","Imputation rate","2016","2016","PC","Percentage","0","Units",,,9.90991,,
"KOR","Korea","IMPU_RATE","Imputation rate","2017","2017","PC","Percentage","0","Units",,,9.90991,,
"KOR","Korea","IMPU_RATE","Imputation rate","2018","2018","PC","Percentage","0","Units",,,9.91,,
"KOR","Korea","IMPU_RATE","Imputation rate","2019","2019","PC","Percentage","0","Units",,,9.91,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2000","2000","PC","Percentage","0","Units",,,133.333333,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2001","2001","PC","Percentage","0","Units",,,133.333333,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2002","2002","PC","Percentage","0","Units",,,133.333333,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2003","2003","PC","Percentage","0","Units",,,133.333333,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2004","2004","PC","Percentage","0","Units",,,133.333333,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2005","2005","PC","Percentage","0","Units",,,133.333333,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2006","2006","PC","Percentage","0","Units",,,133.333333,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2007","2007","PC","Percentage","0","Units",,,129.87013,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2008","2008","PC","Percentage","0","Units",,,128.205128,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2009","2009","PC","Percentage","0","Units",,,126.582278,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2010","2010","PC","Percentage","0","Units",,,125,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2011","2011","PC","Percentage","0","Units",,,125,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2012","2012","PC","Percentage","0","Units",,,121.95122,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2013","2013","PC","Percentage","0","Units",,,120.481928,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2014","2014","PC","Percentage","0","Units",,,120.481928,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2015","2015","PC","Percentage","0","Units",,,120.481928,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2016","2016","PC","Percentage","0","Units",,,120.481928,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2017","2017","PC","Percentage","0","Units",,,123.45679,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2018","2018","PC","Percentage","0","Units",,,123.45679,,
"SVN","Slovenia","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2019","2019","PC","Percentage","0","Units",,,123.45679,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2008","2008","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2009","2009","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2010","2010","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2011","2011","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2012","2012","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2013","2013","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2014","2014","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2015","2015","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2016","2016","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2017","2017","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2018","2018","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","FIN_WITH_HOLD_TAX","Final with-holding tax","2019","2019","PC","Percentage","0","Units",,,26.375,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2000","2000","PC","Percentage","0","Units",,,138.888889,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2001","2001","PC","Percentage","0","Units",,,138.888889,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2002","2002","PC","Percentage","0","Units",,,138.888889,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2003","2003","PC","Percentage","0","Units",,,138.888889,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2004","2004","PC","Percentage","0","Units",,,138.888889,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2005","2005","PC","Percentage","0","Units",,,138.888889,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2006","2006","PC","Percentage","0","Units",,,138.888889,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2007","2007","PC","Percentage","0","Units",,,138.888889,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2008","2008","PC","Percentage","0","Units",,,138.888889,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2009","2009","PC","Percentage","0","Units",,,135.68521,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2010","2010","PC","Percentage","0","Units",,,135.68521,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2011","2011","PC","Percentage","0","Units",,,135.68521,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2012","2012","PC","Percentage","0","Units",,,135.68521,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2013","2013","PC","Percentage","0","Units",,,128.205128,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2014","2014","PC","Percentage","0","Units",,,128.205128,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2015","2015","PC","Percentage","0","Units",,,128.205128,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2016","2016","PC","Percentage","0","Units",,,128.205128,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2017","2017","PC","Percentage","0","Units",,,128.205128,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2018","2018","PC","Percentage","0","Units",,,128.205128,,
"SWE","Sweden","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2019","2019","PC","Percentage","0","Units",,,127.55,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2000","2000","PC","Percentage","0","Units",,,44,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2001","2001","PC","Percentage","0","Units",,,42,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2002","2002","PC","Percentage","0","Units",,,42,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2003","2003","PC","Percentage","0","Units",,,42,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2004","2004","PC","Percentage","0","Units",,,42,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2005","2005","PC","Percentage","0","Units",,,42,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2006","2006","PC","Percentage","0","Units",,,42,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2007","2007","PC","Percentage","0","Units",,,41,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2008","2008","PC","Percentage","0","Units",,,41,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2009","2009","PC","Percentage","0","Units",,,41,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2010","2010","PC","Percentage","0","Units",,,41,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2011","2011","PC","Percentage","0","Units",,,51,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2012","2012","PC","Percentage","0","Units",,,51,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2013","2013","PC","Percentage","0","Units",,,51,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2014","2014","PC","Percentage","0","Units",,,51,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2015","2015","PC","Percentage","0","Units",,,51,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2016","2016","PC","Percentage","0","Units",,,51,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2017","2017","PC","Percentage","0","Units",,,51,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2018","2018","PC","Percentage","0","Units",,,51,,
"IRL","Ireland","NET_PERS_TAX","Net personal tax","2019","2019","PC","Percentage","0","Units",,,51,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2000","2000","PC","Percentage","0","Units",,,51.4,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2001","2001","PC","Percentage","0","Units",,,51.4,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2002","2002","PC","Percentage","0","Units",,,46.4,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2003","2003","PC","Percentage","0","Units",,,46.4,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2004","2004","PC","Percentage","0","Units",,,42,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2005","2005","PC","Percentage","0","Units",,,42,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2006","2006","PC","Percentage","0","Units",,,42,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2007","2007","PC","Percentage","0","Units",,,41.2,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2008","2008","PC","Percentage","0","Units",,,41.2,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2009","2009","PC","Percentage","0","Units",,,41.2,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2010","2010","PC","Percentage","0","Units",,,41.2,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2011","2011","PC","Percentage","0","Units",,,43.8725,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2012","2012","PC","Percentage","0","Units",,,48.625,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2013","2013","PC","Percentage","0","Units",,,50.68,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2014","2014","PC","Percentage","0","Units",,,50.68,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2015","2015","PC","Percentage","0","Units",,,49.24,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2016","2016","PC","Percentage","0","Units",,,49.24,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2017","2017","PC","Percentage","0","Units",,,49.24,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2018","2018","PC","Percentage","0","Units",,,50.68,,
"PRT","Portugal","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2019","2019","PC","Percentage","0","Units",,,50.68,,
"LVA","Latvia","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2000","2000","PC","Percentage","0","Units",,,25,,
"LVA","Latvia","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2001","2001","PC","Percentage","0","Units",,,25,,
"LVA","Latvia","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2002","2002","PC","Percentage","0","Units",,,22,,
"LVA","Latvia","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2003","2003","PC","Percentage","0","Units",,,19,,
"LVA","Latvia","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2004","2004","PC","Percentage","0","Units",,,15,,
"LVA","Latvia","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2005","2005","PC","Percentage","0","Units",,,15,,
"LVA","Latvia","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2006","2006","PC","Percentage","0","Units",,,15,,
"LVA","Latvia","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2007","2007","PC","Percentage","0","Units",,,15,,
"LVA","Latvia","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2008","2008","PC","Percentage","0","Units",,,15,,
"LVA","Latvia","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2009","2009","PC","Percentage","0","Units",,,15,,
